10.9144 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-0.7, -0.7, -0.7]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000028001EE1240>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000028001F1E6A0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1082 	EXP 	participant_response: autoLog = True
12.1082 	EXP 	instructions1_text: autoDraw = True
20.1969 	EXP 	Sound pieman_clip started
20.1998 	DATA 	Keypress: space
20.2141 	EXP 	instructions1_text: autoDraw = False
20.2141 	EXP 	pieman_cross: autoDraw = True
442.9057 	EXP 	Sound pieman_clip stopped
442.9194 	EXP 	pieman_cross: autoDraw = False
442.9194 	EXP 	pieman_details_text: autoDraw = True
452.2607 	DATA 	Keypress: space
452.2695 	EXP 	pieman_details_text: autoDraw = False
452.2695 	EXP 	participant_response: autoDraw = True
452.4897 	DATA 	Keypress: lshift
452.5890 	DATA 	Keypress: t
452.8056 	DATA 	Keypress: h
452.8893 	DATA 	Keypress: e
452.9889 	DATA 	Keypress: space
453.1725 	DATA 	Keypress: n
453.2064 	DATA 	Keypress: a
453.4229 	DATA 	Keypress: r
453.7063 	DATA 	Keypress: a
453.8058 	DATA 	Keypress: t
454.0064 	DATA 	Keypress: o
454.0898 	DATA 	Keypress: r
454.2057 	DATA 	Keypress: space
454.4391 	DATA 	Keypress: i
454.5228 	DATA 	Keypress: s
454.6225 	DATA 	Keypress: space
454.7561 	DATA 	Keypress: a
454.8229 	DATA 	Keypress: space
455.0396 	DATA 	Keypress: o
455.2899 	DATA 	Keypress: j
455.4895 	DATA 	Keypress: backspace
455.8559 	DATA 	Keypress: backspace
456.1563 	DATA 	Keypress: j
456.3558 	DATA 	Keypress: o
456.4395 	DATA 	Keypress: u
456.5724 	DATA 	Keypress: r
456.6890 	DATA 	Keypress: n
456.8057 	DATA 	Keypress: a
457.0063 	DATA 	Keypress: l
457.2057 	DATA 	Keypress: i
457.3065 	DATA 	Keypress: s
457.4561 	DATA 	Keypress: t
457.6570 	DATA 	Keypress: space
457.7732 	DATA 	Keypress: a
457.9897 	DATA 	Keypress: t
458.1733 	DATA 	Keypress: space
458.2062 	DATA 	Keypress: lshift
458.3897 	DATA 	Keypress: f
458.4580 	DATA 	Keypress: o
458.6057 	DATA 	Keypress: r
458.7892 	DATA 	Keypress: d
458.9226 	DATA 	Keypress: h
459.0394 	DATA 	Keypress: a
459.1561 	DATA 	Keypress: m
459.3227 	DATA 	Keypress: space
459.4394 	DATA 	Keypress: a
459.5561 	DATA 	Keypress: n
459.6726 	DATA 	Keypress: d
459.7395 	DATA 	Keypress: space
460.7558 	DATA 	Keypress: c
460.8397 	DATA 	Keypress: o
460.9731 	DATA 	Keypress: m
461.1059 	DATA 	Keypress: m
461.2396 	DATA 	Keypress: e
461.3234 	DATA 	Keypress: n
461.4062 	DATA 	Keypress: t
461.6064 	DATA 	Keypress: s
461.6570 	DATA 	Keypress: space
461.8229 	DATA 	Keypress: o
461.9398 	DATA 	Keypress: n
462.0895 	DATA 	Keypress: space
462.2731 	DATA 	Keypress: h
462.4225 	DATA 	Keypress: o
462.5063 	DATA 	Keypress: w
462.6389 	DATA 	Keypress: space
462.8064 	DATA 	Keypress: i
462.8890 	DATA 	Keypress: t
462.9727 	DATA 	Keypress: space
463.1225 	DATA 	Keypress: h
463.2732 	DATA 	Keypress: a
463.4565 	DATA 	Keypress: s
463.5395 	DATA 	Keypress: space
463.7895 	DATA 	Keypress: b
463.9063 	DATA 	Keypress: e
464.0561 	DATA 	Keypress: e
464.1402 	DATA 	Keypress: n
464.2898 	DATA 	Keypress: space
464.3725 	DATA 	Keypress: c
464.4733 	DATA 	Keypress: h
464.5559 	DATA 	Keypress: a
464.6565 	DATA 	Keypress: n
464.8390 	DATA 	Keypress: g
465.0057 	DATA 	Keypress: i
465.0895 	DATA 	Keypress: n
465.2062 	DATA 	Keypress: g
465.2900 	DATA 	Keypress: space
465.3899 	DATA 	Keypress: f
465.5563 	DATA 	Keypress: r
465.5892 	DATA 	Keypress: o
465.6723 	DATA 	Keypress: m
465.8230 	DATA 	Keypress: space
465.9397 	DATA 	Keypress: a
466.0227 	DATA 	Keypress: space
466.3229 	DATA 	Keypress: m
466.4567 	DATA 	Keypress: i
466.7892 	DATA 	Keypress: d
466.9229 	DATA 	Keypress: d
467.0398 	DATA 	Keypress: l
467.1892 	DATA 	Keypress: e
467.2562 	DATA 	Keypress: space
467.3897 	DATA 	Keypress: c
467.5065 	DATA 	Keypress: l
467.6061 	DATA 	Keypress: a
467.8065 	DATA 	Keypress: s
467.9391 	DATA 	Keypress: s
468.0402 	DATA 	Keypress: space
468.1229 	DATA 	Keypress: c
468.2395 	DATA 	Keypress: o
468.4559 	DATA 	Keypress: l
468.5566 	DATA 	Keypress: l
468.7230 	DATA 	Keypress: e
468.8397 	DATA 	Keypress: g
468.9067 	DATA 	Keypress: e
469.0234 	DATA 	Keypress: space
469.1560 	DATA 	Keypress: t
469.2566 	DATA 	Keypress: o
469.4065 	DATA 	Keypress: space
469.5402 	DATA 	Keypress: a
469.6565 	DATA 	Keypress: space
469.9228 	DATA 	Keypress: backspace
470.8065 	DATA 	Keypress: backspace
470.9731 	DATA 	Keypress: backspace
471.1229 	DATA 	Keypress: backspace
471.2567 	DATA 	Keypress: backspace
471.6222 	DATA 	Keypress: u
471.7063 	DATA 	Keypress: n
471.8558 	DATA 	Keypress: i
472.0066 	DATA 	Keypress: v
472.0568 	DATA 	Keypress: e
472.1732 	DATA 	Keypress: r
472.4065 	DATA 	Keypress: s
472.4734 	DATA 	Keypress: i
472.5900 	DATA 	Keypress: t
472.6557 	DATA 	Keypress: y
472.8232 	DATA 	Keypress: space
472.9231 	DATA 	Keypress: t
473.0059 	DATA 	Keypress: o
473.1894 	DATA 	Keypress: space
473.3063 	DATA 	Keypress: a
473.6390 	DATA 	Keypress: backspace
474.4234 	DATA 	Keypress: a
474.5062 	DATA 	Keypress: n
474.6896 	DATA 	Keypress: space
474.9230 	DATA 	Keypress: u
476.0893 	DATA 	Keypress: p
476.2569 	DATA 	Keypress: p
476.3736 	DATA 	Keypress: e
476.5560 	DATA 	Keypress: r
476.6397 	DATA 	Keypress: space
476.7735 	DATA 	Keypress: c
476.8900 	DATA 	Keypress: l
477.2235 	DATA 	Keypress: a
477.3900 	DATA 	Keypress: s
477.5397 	DATA 	Keypress: s
477.6394 	DATA 	Keypress: comma
477.8057 	DATA 	Keypress: space
477.9065 	DATA 	Keypress: w
478.1402 	DATA 	Keypress: e
478.3230 	DATA 	Keypress: a
478.4563 	DATA 	Keypress: l
478.6227 	DATA 	Keypress: t
478.7225 	DATA 	Keypress: h
478.8733 	DATA 	Keypress: space
479.0570 	DATA 	Keypress: o
479.1566 	DATA 	Keypress: n
479.2733 	DATA 	Keypress: e
479.3901 	DATA 	Keypress: space
479.8067 	DATA 	Keypress: t
480.0233 	DATA 	Keypress: h
480.1233 	DATA 	Keypress: a
480.2060 	DATA 	Keypress: n
480.3068 	DATA 	Keypress: k
480.3896 	DATA 	Keypress: s
480.4904 	DATA 	Keypress: space
480.6399 	DATA 	Keypress: t
480.7068 	DATA 	Keypress: o
480.8568 	DATA 	Keypress: space
480.8733 	DATA 	Keypress: t
481.0568 	DATA 	Keypress: h
481.0897 	DATA 	Keypress: e
481.2563 	DATA 	Keypress: space
481.3230 	DATA 	Keypress: lshift
481.4896 	DATA 	Keypress: d
481.7231 	DATA 	Keypress: e
481.9731 	DATA 	Keypress: a
482.1071 	DATA 	Keypress: n
482.2895 	DATA 	Keypress: space
482.3732 	DATA 	Keypress: lshift
482.8067 	DATA 	Keypress: d
483.1232 	DATA 	Keypress: e
483.3065 	DATA 	Keypress: a
483.3404 	DATA 	Keypress: n
483.5399 	DATA 	Keypress: space
483.8898 	DATA 	Keypress: backspace
484.0568 	DATA 	Keypress: backspace
484.2402 	DATA 	Keypress: backspace
484.4237 	DATA 	Keypress: backspace
484.6059 	DATA 	Keypress: backspace
485.1406 	DATA 	Keypress: backspace
485.3731 	DATA 	Keypress: comma
485.5896 	DATA 	Keypress: space
485.6561 	DATA 	Keypress: lshift
485.7729 	DATA 	Keypress: m
485.9734 	DATA 	Keypress: c
486.3236 	DATA 	Keypress: lshift
486.6735 	DATA 	Keypress: g
486.8560 	DATA 	Keypress: o
486.9560 	DATA 	Keypress: w
487.1242 	DATA 	Keypress: n
487.2401 	DATA 	Keypress: e
487.3898 	DATA 	Keypress: period
487.6231 	DATA 	Keypress: space
487.7727 	DATA 	Keypress: lshift
487.9233 	DATA 	Keypress: h
488.1898 	DATA 	Keypress: e
488.2895 	DATA 	Keypress: space
488.7899 	DATA 	Keypress: s
488.9565 	DATA 	Keypress: a
489.1731 	DATA 	Keypress: w
489.2568 	DATA 	Keypress: space
489.3736 	DATA 	Keypress: lshift
489.4735 	DATA 	Keypress: m
489.6737 	DATA 	Keypress: c
489.6756 	DATA 	Keypress: x
490.2064 	DATA 	Keypress: lshift
490.6062 	DATA 	Keypress: backspace
490.8735 	DATA 	Keypress: lshift
491.1731 	DATA 	Keypress: g
491.3563 	DATA 	Keypress: o
491.4731 	DATA 	Keypress: w
491.6565 	DATA 	Keypress: n
491.7731 	DATA 	Keypress: e
491.8729 	DATA 	Keypress: space
492.0397 	DATA 	Keypress: o
492.1564 	DATA 	Keypress: n
492.3069 	DATA 	Keypress: e
492.4238 	DATA 	Keypress: space
492.7227 	DATA 	Keypress: backspace
492.8734 	DATA 	Keypress: backspace
493.0230 	DATA 	Keypress: backspace
493.1736 	DATA 	Keypress: backspace
493.3061 	DATA 	Keypress: backspace
493.9735 	DATA 	Keypress: e
494.0566 	DATA 	Keypress: n
494.1899 	DATA 	Keypress: space
494.3905 	DATA 	Keypress: o
494.4902 	DATA 	Keypress: n
494.6065 	DATA 	Keypress: e
494.6904 	DATA 	Keypress: space
494.8399 	DATA 	Keypress: d
495.0066 	DATA 	Keypress: a
495.0734 	DATA 	Keypress: y
495.2402 	DATA 	Keypress: a
495.2728 	DATA 	Keypress: space
495.4564 	DATA 	Keypress: d
495.4584 	DATA 	Keypress: n
495.6397 	DATA 	Keypress: space
495.8561 	DATA 	Keypress: w
496.0567 	DATA 	Keypress: e
496.1067 	DATA 	Keypress: n
496.2235 	DATA 	Keypress: t
496.2903 	DATA 	Keypress: space
496.4898 	DATA 	Keypress: t
496.5896 	DATA 	Keypress: o
496.8067 	DATA 	Keypress: space
496.9396 	DATA 	Keypress: a
497.0562 	DATA 	Keypress: p
497.2068 	DATA 	Keypress: p
497.3235 	DATA 	Keypress: r
497.4402 	DATA 	Keypress: o
497.5738 	DATA 	Keypress: c
497.8232 	DATA 	Keypress: backspace
497.9566 	DATA 	Keypress: a
498.1064 	DATA 	Keypress: c
498.1903 	DATA 	Keypress: h
498.4409 	DATA 	Keypress: comma
498.8233 	DATA 	Keypress: space
499.1069 	DATA 	Keypress: backspace
499.2571 	DATA 	Keypress: backspace
499.6396 	DATA 	Keypress: space
499.9567 	DATA 	Keypress: h
500.0066 	DATA 	Keypress: i
500.0734 	DATA 	Keypress: m
500.2899 	DATA 	Keypress: period
500.4903 	DATA 	Keypress: space
500.6568 	DATA 	Keypress: lshift
501.2567 	DATA 	Keypress: lshift
501.4568 	DATA 	Keypress: m
501.8067 	DATA 	Keypress: c
502.0234 	DATA 	Keypress: lshift
502.2399 	DATA 	Keypress: g
502.4404 	DATA 	Keypress: o
502.5569 	DATA 	Keypress: w
502.7063 	DATA 	Keypress: n
502.8567 	DATA 	Keypress: e
502.9395 	DATA 	Keypress: space
503.0734 	DATA 	Keypress: c
503.2568 	DATA 	Keypress: a
503.3567 	DATA 	Keypress: l
503.5071 	DATA 	Keypress: l
503.7234 	DATA 	Keypress: e
503.9568 	DATA 	Keypress: d
504.0568 	DATA 	Keypress: space
504.2733 	DATA 	Keypress: h
504.4396 	DATA 	Keypress: u
504.6063 	DATA 	Keypress: m
504.8398 	DATA 	Keypress: space
505.2566 	DATA 	Keypress: backspace
505.3904 	DATA 	Keypress: backspace
505.5569 	DATA 	Keypress: backspace
506.0406 	DATA 	Keypress: i
506.1240 	DATA 	Keypress: m
506.2908 	DATA 	Keypress: space
506.4403 	DATA 	Keypress: a
506.4572 	DATA 	Keypress: space
506.6896 	DATA 	Keypress: p
506.9230 	DATA 	Keypress: u
507.1238 	DATA 	Keypress: n
507.2406 	DATA 	Keypress: k
507.4068 	DATA 	Keypress: space
507.6231 	DATA 	Keypress: b
507.7738 	DATA 	Keypress: u
507.8896 	DATA 	Keypress: t
507.9906 	DATA 	Keypress: space
508.1410 	DATA 	Keypress: w
508.4411 	DATA 	Keypress: a
508.6071 	DATA 	Keypress: s
508.7069 	DATA 	Keypress: space
508.8571 	DATA 	Keypress: t
508.9230 	DATA 	Keypress: h
509.0240 	DATA 	Keypress: e
509.1408 	DATA 	Keypress: n
509.2732 	DATA 	Keypress: space
509.8404 	DATA 	Keypress: h
509.9900 	DATA 	Keypress: i
510.1070 	DATA 	Keypress: t
510.1737 	DATA 	Keypress: space
510.3405 	DATA 	Keypress: i
510.4400 	DATA 	Keypress: n
510.6065 	DATA 	Keypress: space
510.6732 	DATA 	Keypress: t
510.8069 	DATA 	Keypress: h
510.8574 	DATA 	Keypress: e
510.9735 	DATA 	Keypress: space
511.4064 	DATA 	Keypress: f
511.5231 	DATA 	Keypress: a
511.6238 	DATA 	Keypress: c
511.7563 	DATA 	Keypress: e
511.8232 	DATA 	Keypress: space
511.9737 	DATA 	Keypress: w
512.0571 	DATA 	Keypress: i
512.1737 	DATA 	Keypress: t
512.2565 	DATA 	Keypress: h
512.4241 	DATA 	Keypress: space
512.5068 	DATA 	Keypress: c
512.7401 	DATA 	Keypress: r
512.9236 	DATA 	Keypress: e
513.0902 	DATA 	Keypress: a
513.1901 	DATA 	Keypress: m
513.3408 	DATA 	Keypress: space
513.8401 	DATA 	Keypress: p
514.0407 	DATA 	Keypress: i
514.2072 	DATA 	Keypress: e
514.4237 	DATA 	Keypress: period
514.6070 	DATA 	Keypress: space
514.7069 	DATA 	Keypress: lshift
514.8405 	DATA 	Keypress: t
515.0401 	DATA 	Keypress: h
515.1238 	DATA 	Keypress: e
515.2066 	DATA 	Keypress: space
515.4070 	DATA 	Keypress: m
515.5407 	DATA 	Keypress: a
515.6234 	DATA 	Keypress: n
515.8069 	DATA 	Keypress: space
516.4403 	DATA 	Keypress: w
516.4734 	DATA 	Keypress: h
516.6236 	DATA 	Keypress: o
516.8073 	DATA 	Keypress: space
516.9567 	DATA 	Keypress: h
517.0736 	DATA 	Keypress: i
517.2233 	DATA 	Keypress: t
517.3240 	DATA 	Keypress: space
517.5567 	DATA 	Keypress: h
517.7399 	DATA 	Keypress: i
517.9064 	DATA 	Keypress: m
518.0733 	DATA 	Keypress: space
518.1741 	DATA 	Keypress: f
518.2736 	DATA 	Keypress: l
518.3736 	DATA 	Keypress: e
518.5240 	DATA 	Keypress: d
518.6066 	DATA 	Keypress: space
518.7572 	DATA 	Keypress: t
518.8572 	DATA 	Keypress: h
518.9071 	DATA 	Keypress: e
519.0738 	DATA 	Keypress: space
519.1566 	DATA 	Keypress: s
520.0902 	DATA 	Keypress: c
520.3735 	DATA 	Keypress: n
520.5244 	DATA 	Keypress: e
520.7402 	DATA 	Keypress: e
521.0237 	DATA 	Keypress: backspace
521.1901 	DATA 	Keypress: backspace
521.4406 	DATA 	Keypress: backspace
521.7564 	DATA 	Keypress: e
521.9071 	DATA 	Keypress: n
522.0911 	DATA 	Keypress: e
522.2075 	DATA 	Keypress: period
522.3902 	DATA 	Keypress: space
522.9734 	DATA 	Keypress: lshift
523.8738 	DATA 	Keypress: t
524.0901 	DATA 	Keypress: h
524.2408 	DATA 	Keypress: e
524.2439 	DATA 	Keypress: r
524.3067 	DATA 	Keypress: space
524.4742 	DATA 	Keypress: j
524.7234 	DATA 	Keypress: backspace
524.8739 	DATA 	Keypress: backspace
525.0566 	DATA 	Keypress: backspace
525.4236 	DATA 	Keypress: space
525.6568 	DATA 	Keypress: j
525.8403 	DATA 	Keypress: o
525.9231 	DATA 	Keypress: u
526.0739 	DATA 	Keypress: r
526.1569 	DATA 	Keypress: n
526.3072 	DATA 	Keypress: a
526.4411 	DATA 	Keypress: l
526.6232 	DATA 	Keypress: i
526.7569 	DATA 	Keypress: s
526.8413 	DATA 	Keypress: t
527.0403 	DATA 	Keypress: space
527.1068 	DATA 	Keypress: a
527.2405 	DATA 	Keypress: s
527.3403 	DATA 	Keypress: k
527.4741 	DATA 	Keypress: e
527.6571 	DATA 	Keypress: d
527.8067 	DATA 	Keypress: space
527.9574 	DATA 	Keypress: lshift
528.1909 	DATA 	Keypress: m
528.4404 	DATA 	Keypress: c
528.6565 	DATA 	Keypress: lshift
528.8070 	DATA 	Keypress: g
529.0408 	DATA 	Keypress: r
529.2571 	DATA 	Keypress: backspace
529.3907 	DATA 	Keypress: w
529.7067 	DATA 	Keypress: o
529.9241 	DATA 	Keypress: n
530.1243 	DATA 	Keypress: space
530.3566 	DATA 	Keypress: f
530.5914 	DATA 	Keypress: i
530.5948 	DATA 	Keypress: o
531.1575 	DATA 	Keypress: backspace
531.5904 	DATA 	Keypress: backspace
531.8239 	DATA 	Keypress: o
531.9067 	DATA 	Keypress: r
532.0235 	DATA 	Keypress: space
532.1571 	DATA 	Keypress: a
532.2240 	DATA 	Keypress: space
532.3735 	DATA 	Keypress: r
532.5244 	DATA 	Keypress: e
532.6905 	DATA 	Keypress: s
532.7404 	DATA 	Keypress: p
532.8075 	DATA 	Keypress: o
533.0068 	DATA 	Keypress: n
533.1078 	DATA 	Keypress: s
533.2743 	DATA 	Keypress: e
533.2777 	DATA 	Keypress: comma
533.4408 	DATA 	Keypress: space
533.5238 	DATA 	Keypress: t
533.6241 	DATA 	Keypress: o
533.7737 	DATA 	Keypress: space
533.8566 	DATA 	Keypress: w
533.9574 	DATA 	Keypress: h
534.0572 	DATA 	Keypress: i
534.1406 	DATA 	Keypress: c
534.2235 	DATA 	Keypress: h
534.4069 	DATA 	Keypress: space
534.5407 	DATA 	Keypress: h
534.6403 	DATA 	Keypress: e
534.7737 	DATA 	Keypress: space
534.8573 	DATA 	Keypress: s
535.0070 	DATA 	Keypress: a
535.1905 	DATA 	Keypress: i
535.1942 	DATA 	Keypress: d
535.3909 	DATA 	Keypress: space
535.5577 	DATA 	Keypress: lshift
535.7568 	DATA 	Keypress: semicolon
536.0901 	DATA 	Keypress: backspace
536.5913 	DATA 	Keypress: apostrophe
537.5076 	DATA 	Keypress: backspace
537.7069 	DATA 	Keypress: backspace
538.1907 	DATA 	Keypress: apostrophe
538.3075 	DATA 	Keypress: lshift
538.5407 	DATA 	Keypress: f
538.7243 	DATA 	Keypress: u
538.8070 	DATA 	Keypress: c
538.9072 	DATA 	Keypress: k
539.0743 	DATA 	Keypress: space
539.2071 	DATA 	Keypress: y
539.2907 	DATA 	Keypress: o
539.3406 	DATA 	Keypress: u
540.2911 	DATA 	Keypress: apostrophe
541.0241 	DATA 	Keypress: period
541.2407 	DATA 	Keypress: space
541.4071 	DATA 	Keypress: lshift
541.8407 	DATA 	Keypress: h
542.0575 	DATA 	Keypress: e
542.1743 	DATA 	Keypress: space
542.3236 	DATA 	Keypress: r
542.4910 	DATA 	Keypress: a
542.5737 	DATA 	Keypress: n
542.7571 	DATA 	Keypress: space
542.8738 	DATA 	Keypress: b
542.9076 	DATA 	Keypress: a
543.0405 	DATA 	Keypress: c
543.1742 	DATA 	Keypress: k
543.3237 	DATA 	Keypress: space
543.4412 	DATA 	Keypress: t
543.5249 	DATA 	Keypress: o
543.6912 	DATA 	Keypress: space
543.7579 	DATA 	Keypress: t
543.8908 	DATA 	Keypress: h
544.0072 	DATA 	Keypress: e
544.0909 	DATA 	Keypress: space
544.2076 	DATA 	Keypress: d
544.5076 	DATA 	Keypress: backspace
545.4572 	DATA 	Keypress: j
545.7402 	DATA 	Keypress: o
545.8740 	DATA 	Keypress: u
546.0409 	DATA 	Keypress: n
546.6409 	DATA 	Keypress: r
546.9737 	DATA 	Keypress: backspace
547.0906 	DATA 	Keypress: backspace
547.2242 	DATA 	Keypress: r
547.3409 	DATA 	Keypress: n
547.4575 	DATA 	Keypress: a
547.5574 	DATA 	Keypress: l
547.6570 	DATA 	Keypress: i
547.7736 	DATA 	Keypress: s
547.9073 	DATA 	Keypress: t
548.0739 	DATA 	Keypress: space
548.3073 	DATA 	Keypress: p
548.3912 	DATA 	Keypress: l
548.4412 	DATA 	Keypress: a
548.6244 	DATA 	Keypress: c
548.8576 	DATA 	Keypress: e
549.0574 	DATA 	Keypress: space
549.1571 	DATA 	Keypress: a
549.2908 	DATA 	Keypress: n
549.3746 	DATA 	Keypress: d
549.5071 	DATA 	Keypress: space
549.8071 	DATA 	Keypress: t
549.9071 	DATA 	Keypress: o
550.0736 	DATA 	Keypress: l
550.2412 	DATA 	Keypress: d
550.3738 	DATA 	Keypress: space
550.6240 	DATA 	Keypress: t
550.7238 	DATA 	Keypress: h
550.8574 	DATA 	Keypress: e
550.8621 	DATA 	Keypress: r
550.9571 	DATA 	Keypress: space
551.2409 	DATA 	Keypress: e
551.4240 	DATA 	Keypress: d
551.4907 	DATA 	Keypress: i
551.6744 	DATA 	Keypress: t
551.8237 	DATA 	Keypress: o
552.2737 	DATA 	Keypress: backspace
552.4073 	DATA 	Keypress: backspace
552.9906 	DATA 	Keypress: t
553.1076 	DATA 	Keypress: o
553.2909 	DATA 	Keypress: r
553.4575 	DATA 	Keypress: comma
553.6568 	DATA 	Keypress: space
553.7575 	DATA 	Keypress: w
553.8404 	DATA 	Keypress: h
554.0411 	DATA 	Keypress: o
554.2573 	DATA 	Keypress: space
554.3411 	DATA 	Keypress: c
554.4909 	DATA 	Keypress: a
554.5746 	DATA 	Keypress: l
554.7072 	DATA 	Keypress: l
554.8078 	DATA 	Keypress: e
554.9573 	DATA 	Keypress: d
555.0575 	DATA 	Keypress: space
555.1909 	DATA 	Keypress: lshift
555.2906 	DATA 	Keypress: m
555.4075 	DATA 	Keypress: c
555.6904 	DATA 	Keypress: lshift
555.8240 	DATA 	Keypress: g
556.0747 	DATA 	Keypress: o
556.2412 	DATA 	Keypress: w
556.3737 	DATA 	Keypress: n
556.4903 	DATA 	Keypress: e
556.6071 	DATA 	Keypress: space
556.7406 	DATA 	Keypress: a
556.8407 	DATA 	Keypress: space
556.9737 	DATA 	Keypress: d
557.1077 	DATA 	Keypress: u
557.1128 	DATA 	Keypress: i
557.2247 	DATA 	Keypress: c
557.6409 	DATA 	Keypress: backspace
557.8234 	DATA 	Keypress: backspace
558.1079 	DATA 	Keypress: backspace
558.3902 	DATA 	Keypress: i
558.5239 	DATA 	Keypress: c
558.6077 	DATA 	Keypress: k
558.7903 	DATA 	Keypress: space
558.8742 	DATA 	Keypress: a
558.9739 	DATA 	Keypress: n
559.0906 	DATA 	Keypress: d
559.1744 	DATA 	Keypress: space
559.3569 	DATA 	Keypress: a
559.5244 	DATA 	Keypress: a
559.6071 	DATA 	Keypress: s
559.6572 	DATA 	Keypress: k
559.7739 	DATA 	Keypress: e
559.9244 	DATA 	Keypress: d
559.9291 	DATA 	Keypress: space
560.2408 	DATA 	Keypress: h
560.4242 	DATA 	Keypress: i
560.5240 	DATA 	Keypress: m
560.7242 	DATA 	Keypress: space
560.7910 	DATA 	Keypress: t
560.9236 	DATA 	Keypress: o
561.1073 	DATA 	Keypress: space
561.1412 	DATA 	Keypress: w
561.3241 	DATA 	Keypress: r
561.4240 	DATA 	Keypress: i
561.5404 	DATA 	Keypress: t
561.7078 	DATA 	Keypress: e
561.7737 	DATA 	Keypress: space
561.9740 	DATA 	Keypress: h
562.0738 	DATA 	Keypress: i
562.1906 	DATA 	Keypress: t
562.3073 	DATA 	Keypress: space
562.5237 	DATA 	Keypress: u
562.6901 	DATA 	Keypress: p
562.9078 	DATA 	Keypress: comma
562.9124 	DATA 	Keypress: period
563.1742 	DATA 	Keypress: space
563.2575 	DATA 	Keypress: lshift
563.4406 	DATA 	Keypress: h
563.6068 	DATA 	Keypress: e
563.6907 	DATA 	Keypress: space
563.8572 	DATA 	Keypress: e
564.0080 	DATA 	Keypress: l
564.1237 	DATA 	Keypress: a
564.2403 	DATA 	Keypress: b
564.4407 	DATA 	Keypress: o
564.9073 	DATA 	Keypress: r
565.1078 	DATA 	Keypress: a
565.2077 	DATA 	Keypress: t
565.3243 	DATA 	Keypress: e
